username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
IEEEorg,2013-05-15 14:04,5,1,"RT @phat_controller Yay! Excited that the #AfricaHubs series of online @WebGathering are back - now sponsored by @IEEEorg #ict4d",,@phat_controller @WebGathering @IEEEorg,#AfricaHubs #ict4d,"334776207432368130",https://twitter.com/IEEEorg/status/334776207432368130
IEEEorg,2013-05-15 13:10,4,1,"Researchers inspired by photosynthesis use plants to generate electricity: http:// nbcnews.to/13vlTt4via @NBCNews",,@NBCNews,,"334762620072652800",https://twitter.com/IEEEorg/status/334762620072652800
IEEEorg,2013-05-15 11:19,3,3,"@IEEESpectrum surveys the biggest IT glitches of the week: http:// bit.ly/16aEttU",,@IEEESpectrum,,"334734683059417089",https://twitter.com/IEEEorg/status/334734683059417089
IEEEorg,2013-05-15 10:38,3,1,"IEEE Fellow John Baillieul shares IEEE's position on embargo period for scholarly research papers: http:// bit.ly/12v5OlT",,,,"334724550598197248",https://twitter.com/IEEEorg/status/334724550598197248
IEEEorg,2013-05-15 10:12,1,1,"@hassaansiddigui please, tell us why!",,@hassaansiddigui,,"334717823400173568",https://twitter.com/IEEEorg/status/334717823400173568
IEEEorg,2013-05-15 10:04,2,1,"Dutch researcher creates laboratory hamburger to prove concept of in vitro meat: http:// nyti.ms/16xfUHo via @NYTimes",,@NYTimes,,"334715810092294145",https://twitter.com/IEEEorg/status/334715810092294145
IEEEorg,2013-05-15 09:18,9,3,"5G technology reportedly coming in 2020: http:// bit.ly/10Ffjfd via @RedOrbit",,@RedOrbit,,"334704229421813761",https://twitter.com/IEEEorg/status/334704229421813761
IEEEorg,2013-05-15 09:14,1,1,"@SGenergyforall Thanks for generating great content!",,@SGenergyforall,,"334703226949627904",https://twitter.com/IEEEorg/status/334703226949627904
IEEEorg,2013-05-15 08:07,3,3,"After #astronauts repaired the ISS yesterday, @PopSci shows us how to MacGyver a space station: http:// bit.ly/13YHGbU",,@PopSci,#astronauts,"334686364769607680",https://twitter.com/IEEEorg/status/334686364769607680
IEEEorg,2013-05-15 07:14,2,3,"Researchers start using relativity theory to find planets in our galaxy: http:// bit.ly/11Bsq7Avia @PopSci",,@PopSci,,"334673026941607936",https://twitter.com/IEEEorg/status/334673026941607936
IEEEorg,2013-05-15 06:19,1,1,"@MonmouthTelecom Glad it was helpful!",,@MonmouthTelecom,,"334659185184755712",https://twitter.com/IEEEorg/status/334659185184755712
IEEEorg,2013-05-15 06:06,3,2,"Global CO2 concentration hits 400 ppm: http:// bit.ly/17ZyjKE via @IEEESpectrum",,@IEEESpectrum,,"334655910809047043",https://twitter.com/IEEEorg/status/334655910809047043
IEEEorg,2013-05-14 14:11,3,2,"Want to win a foldable bike? Tell us how we can we make New York City carbon neutral: http:// on.fb.me/ZXYHQ3 #Sustainability360",,,#Sustainability360,"334415583804272641",https://twitter.com/IEEEorg/status/334415583804272641
IEEEorg,2013-05-14 10:29,7,4,"Canadian #astronaut Hadfield pays tribute to his time in space with some David Bowie: http:// bit.ly/17mmikN via @Telegraph",,@Telegraph,#astronaut,"334359711497457665",https://twitter.com/IEEEorg/status/334359711497457665
IEEEorg,2013-05-14 09:14,6,2,"Navy shows use of liquid nitrogen in fueling future planes, by having one fly continuously for 48 hours: http:// bit.ly/17l9FGK via @PopSci",,@PopSci,,"334340838857531392",https://twitter.com/IEEEorg/status/334340838857531392
IEEEorg,2013-05-14 08:23,1,2,"Thanks! RT @josepfontsegura3h Nice improvements out today at the @IEEEXplore ! #research #engineering @IEEEorg",,@josepfontsegura3h @IEEEXplore @IEEEorg,#research #engineering,"334328000973795328",https://twitter.com/IEEEorg/status/334328000973795328
IEEEorg,2013-05-14 07:28,8,1,"Read how 3D printing was used to create a Robohand for missing fingers: http:// bit.ly/YEFRQ8 via @IEEESpectrum",,@IEEESpectrum,,"334314162228445184",https://twitter.com/IEEEorg/status/334314162228445184
IEEEorg,2013-05-14 06:28,2,2,"NBC asks if this is the “Dawn of the Bot?”, featuring progress and projections in #robotics : http:// nbcnews.to/YQF54Q via @NBCnews",,@NBCnews,#robotics,"334299062083940352",https://twitter.com/IEEEorg/status/334299062083940352
IEEEorg,2013-05-14 05:28,2,2,"#Sustainability360 launches today! Can we make #NYC carbon neutral? Enter to win a carbon-neutral bike: http:// on.fb.me/17lBuhU",,,#Sustainability360 #NYC,"334283976963411968",https://twitter.com/IEEEorg/status/334283976963411968
IEEEorg,2013-05-13 11:14,6,3,"This self-assembling inchworm #robot came out of a 3D printer: http:// bit.ly/11pGaCp via @io9",,@io9,#robot,"334008650630828035",https://twitter.com/IEEEorg/status/334008650630828035
IEEEorg,2013-05-13 10:06,2,2,"Running into danger? Link this ball to your smart device and throw it into harm’s way instead: http:// bit.ly/15TAphA via @PopSci",,@PopSci,,"333991537212006400",https://twitter.com/IEEEorg/status/333991537212006400
IEEEorg,2013-05-13 09:04,5,1,"Should Art be added to the #STEM grouping? Check out the play-inspired STEAM Carnival: http:// bit.ly/133MhGJ via @IEEESpectrum",,@IEEESpectrum,#STEM,"333975930789847040",https://twitter.com/IEEEorg/status/333975930789847040
IEEEorg,2013-05-13 08:12,6,2,"Animal-inspired “Shrewbot” relies on whiskers, not cameras, to #sense its environment: http:// bit.ly/ZN57kQ via @IEEESpectrum",,@IEEESpectrum,#sense,"333962843554709505",https://twitter.com/IEEEorg/status/333962843554709505
IEEEorg,2013-05-13 07:11,3,3,"Ragged edge “defects” in graphene #sensors make them ultra-sensitive: http:// bit.ly/16lSEvV via @IEEESpectrum",,@IEEESpectrum,#sensors,"333947496004988928",https://twitter.com/IEEEorg/status/333947496004988928
IEEEorg,2013-05-13 06:01,2,1,"Could the moon’s water source be Earth? http:// bit.ly/ZTABJw via @PopSci",,@PopSci,,"333929879483600898",https://twitter.com/IEEEorg/status/333929879483600898
IEEEorg,2013-05-10 11:32,7,2,"Researchers turn DVDs into low-cost HIV tests: http:// bit.ly/173MYGW via @SciDevNet",,@SciDevNet,,"332926013464006657",https://twitter.com/IEEEorg/status/332926013464006657
IEEEorg,2013-05-10 10:12,10,5,"Future of Parkour? Jumping robot shows surprising acrobatic skills: http:// bit.ly/13EbAlq",,,,"332905882126004226",https://twitter.com/IEEEorg/status/332905882126004226
IEEEorg,2013-05-10 09:04,1,1,"AI uses internet searches to identify unfamiliar objects: http:// bit.ly/12gzVh4 via @io9",,@io9,,"332888770753994752",https://twitter.com/IEEEorg/status/332888770753994752
IEEEorg,2013-05-10 08:11,6,3,"Predictions on the world of tech in 2025: http:// fxn.ws/12iQ4kD via @foxnews",,@foxnews,,"332875432435273728",https://twitter.com/IEEEorg/status/332875432435273728
IEEEorg,2013-05-10 07:10,3,1,"LHC proton-lead collisions yield a tiny drop of plasmic ‘primordial soup’ http:// bit.ly/10t9MIA via @PopSci",,@PopSci,,"332860077625180160",https://twitter.com/IEEEorg/status/332860077625180160
IEEEorg,2013-05-10 06:00,5,1,"Do you think we have a #programmer shortage? Bill Gates, Mark Zuckerburg and others think so http:// bit.ly/15NDvDR via @IEEEInstitute",,@IEEEInstitute,#programmer,"332842464085946368",https://twitter.com/IEEEorg/status/332842464085946368
IEEEorg,2013-05-09 13:31,3,1,"Is anonymity impossible today with the amount of big data available on the #internet ? http:// on.mash.to/16Wr8F0 via @mashable",,@mashable,#internet,"332593577093898241",https://twitter.com/IEEEorg/status/332593577093898241
IEEEorg,2013-05-09 10:17,9,2,"Peru University #engineering students create billboard that condenses water from humidity. http:// bit.ly/ZOHETC via @PopMech",,@PopMech,#engineering,"332544750915833856",https://twitter.com/IEEEorg/status/332544750915833856
IEEEorg,2013-05-09 09:02,3,2,"#NASA sets its sights back on a manned mission to Mars http:// bit.ly/12T5XNy via @Guardian",,@Guardian,#NASA,"332525879248973826",https://twitter.com/IEEEorg/status/332525879248973826
IEEEorg,2013-05-09 08:02,3,1,"Great idea for a podcast! MT @javilapalma some of us at the IEEE ITSS launched a new show on Intelligent Transportation ( @ITSPodcast )",,@javilapalma @ITSPodcast,,"332510932204937216",https://twitter.com/IEEEorg/status/332510932204937216
IEEEorg,2013-05-09 08:01,4,3,"Researchers at Duke University are using #3Dprinting to build an invisibility cloak http:// bit.ly/142OF31 via @GigaOm",,@GigaOm,#3Dprinting,"332510527886589952",https://twitter.com/IEEEorg/status/332510527886589952
IEEEorg,2013-05-09 06:00,3,1,"#Engineer creates a fully functional bike made out of cardboard http:// bit.ly/16fT1YD via @popsci",,@popsci,#Engineer,"332480073720541186",https://twitter.com/IEEEorg/status/332480073720541186
IEEEorg,2013-05-08 23:55,9,3,"This team of #robots from #MIT can assemble your Ikea furniture for you http:// bit.ly/18sWK4m via @ieeespectrum",,@ieeespectrum,#robots #MIT,"332388217972224000",https://twitter.com/IEEEorg/status/332388217972224000
IEEEorg,2013-05-08 23:04,10,2,"Researchers think #robots will be more intelligent than humans in just 16 years http:// nbcnews.to/15DHbrF via @MSNBC",,@MSNBC,#robots,"332375471343927298",https://twitter.com/IEEEorg/status/332375471343927298
IEEEorg,2013-05-08 11:33,6,2,"Facial recognition #software , there soon could be an app for that: http:// bit.ly/132liPp via @Verge",,@Verge,#software,"332201492251561984",https://twitter.com/IEEEorg/status/332201492251561984
IEEEorg,2013-05-08 10:23,8,2,"Students engineering better #access for their peers: http:// bit.ly/109mK1h via @PopSci",,@PopSci,#access,"332183873008054273",https://twitter.com/IEEEorg/status/332183873008054273
IEEEorg,2013-05-08 09:25,7,3,"192 lasers at the National Ignition Facility promise fusion http:// bit.ly/10EHDNv via @IEEESpectrum",,@IEEESpectrum,,"332169278402990080",https://twitter.com/IEEEorg/status/332169278402990080
IEEEorg,2013-05-08 08:30,6,1,"A list of the top #engineered bridges in our history: http:// bit.ly/18SUO2G What’s your favorite? via @io9",,@io9,#engineered,"332155438126747648",https://twitter.com/IEEEorg/status/332155438126747648
IEEEorg,2013-05-08 07:33,9,3,"Neil Armstrong wore a heart monitor when he walked on the moon. Want to know his heart rate? http:// cnet.co/12ekeWn via @CNET",,@CNET,,"332141090549424128",https://twitter.com/IEEEorg/status/332141090549424128
IEEEorg,2013-05-08 06:13,10,1,"#Scientists about to launch #quantum satellites in space, producing theoretically unhackable comm. http:// bit.ly/10E8J7r via @ieeespectrum",,@ieeespectrum,#Scientists #quantum,"332120957797933058",https://twitter.com/IEEEorg/status/332120957797933058
IEEEorg,2013-05-08 00:13,12,2,"World’s smallest flying #robot is half the size of a quarter: http:// bbc.in/18xDMXx via @BBCNews",,@BBCNews,#robot,"332030357534814208",https://twitter.com/IEEEorg/status/332030357534814208
IEEEorg,2013-05-07 15:24,6,4,"Researchers find 90% of websites vulnerable to attack. Avg site has 56 security gaps. http:// bit.ly/126bCCp via @IEEEorg",,@IEEEorg,,"331897238366330883",https://twitter.com/IEEEorg/status/331897238366330883
IEEEorg,2013-05-07 13:45,4,2,"New microscope yields fast, contact-free 3D imaging of objects less than 100 nanometers. http:// bit.ly/12a14AS via @IEEEorg",,@IEEEorg,,"331872325446295552",https://twitter.com/IEEEorg/status/331872325446295552
IEEEorg,2013-05-07 13:13,12,4,"Rethink Robotics wants you to #hack their robot Baxter: http:// bit.ly/15AStwO via @IEEESpectrum",,@IEEESpectrum,#hack,"331864467887489025",https://twitter.com/IEEEorg/status/331864467887489025
IEEEorg,2013-05-07 10:38,13,3,"Interplanetary #internet closer than ever, from Vint Cerf at #Google : http:// bit.ly/13kZNZh .",,,#internet #Google,"331825262629093376",https://twitter.com/IEEEorg/status/331825262629093376
IEEEorg,2013-05-06 15:23,9,1,"New IEEE Spectrum site is here! Check out latest tech news, web only features, print archives in rich navigation now: http:// bit.ly/15lpNYZ",,,,"331534833140502529",https://twitter.com/IEEEorg/status/331534833140502529
IEEEorg,2013-05-06 13:23,2,1,"Want your own glow in the dark plant? Team of #scientists is making it a reality http:// bit.ly/15ao2NR via @PopSci",,@PopSci,#scientists,"331504417360707585",https://twitter.com/IEEEorg/status/331504417360707585
IEEEorg,2013-05-06 09:38,3,2,"New #camera based on insect eye offers a 180 degree field of view http:// bit.ly/100ktW5 via @ieeespectrum",,@ieeespectrum,#camera,"331447773142605824",https://twitter.com/IEEEorg/status/331447773142605824
IEEEorg,2013-05-06 08:34,11,3,"Students in Estonia will be launching an #electric space sail into orbit http:// bit.ly/121a2BM via @ieeespectrum",,@ieeespectrum,#electric,"331431669003337728",https://twitter.com/IEEEorg/status/331431669003337728
IEEEorg,2013-05-06 07:28,4,3,"Should humans feel bad if they abuse a #robot ? Psychologists say most of us do: http:// slate.me/12wLnCv via @slate",,@slate,#robot,"331415055721717760",https://twitter.com/IEEEorg/status/331415055721717760
IEEEorg,2013-05-06 06:33,6,2,"Meet GROVER, student-designed #NASA Rover monitoring #climate change in Greenland http:// bit.ly/158Nbsj via @popsci",,@popsci,#NASA #climate,"331401215302832129",https://twitter.com/IEEEorg/status/331401215302832129
IEEEorg,2013-05-03 15:09,2,1,"Thanks! Conference sounded great. MT @reelyActive you co-hosted a great conference that was very valuable for our business.",,@reelyActive,,"330444085406076929",https://twitter.com/IEEEorg/status/330444085406076929
IEEEorg,2013-05-03 13:45,7,2,"New advertising #technology tracks your eyes in supermarkets http:// bbc.in/11HfB6q via @BBCNews",,@BBCNews,#technology,"330422772201308160",https://twitter.com/IEEEorg/status/330422772201308160
IEEEorg,2013-05-03 12:33,8,2,"A 3D-printed cybernetic ear will give humans super-hearing! http:// bit.ly/104S174 via @io9 #newtech",,@io9,#newtech,"330404698777612288",https://twitter.com/IEEEorg/status/330404698777612288
IEEEorg,2013-05-03 06:33,6,2,"RT @IEEESpectrum Insect-Eye Camera Offers Wide-Angle Vision for Tiny Drones: #Engineers make a tiny compound eye http:// bit.ly/12WIAVZ",,@IEEESpectrum,#Engineers,"330314053765459968",https://twitter.com/IEEEorg/status/330314053765459968
IEEEorg,2013-05-02 18:37,1,2,"Beautiful! MT @TracyLHudson Thx @StoneMtnPark 4 ur setting, u helped make @IEEEorg Conf. extra special this yr! pic.twitter.com/wfCNIPgl21",,@TracyLHudson @StoneMtnPark @IEEEorg,,"330133872681562114",https://twitter.com/IEEEorg/status/330133872681562114
IEEEorg,2013-05-02 17:46,6,2,"The city of Oslo is running out of garbage to burn for #energy http:// bit.ly/12rno7D via @popsci",,@popsci,#energy,"330121037750620160",https://twitter.com/IEEEorg/status/330121037750620160
IEEEorg,2013-05-02 16:47,11,4,"10 #technology skills that no longer give you an edge in the workplace http:// bit.ly/105Yl9y via @RWW",,@RWW,#technology,"330106188995891201",https://twitter.com/IEEEorg/status/330106188995891201
IEEEorg,2013-05-02 15:37,3,2,"#IEEE Senior member, Chenyang Lu, helps to #engineer bridges to withstand natural disaster http:// bit.ly/150SMAW via @physorg_com",,@physorg_com,#IEEE #engineer,"330088570448642048",https://twitter.com/IEEEorg/status/330088570448642048
IEEEorg,2013-05-02 14:47,6,2,"Does antimatter fall up or down? http:// bit.ly/16t5Z5a via @IEEESpectrum #innovation",,@IEEESpectrum,#innovation,"330075988014792706",https://twitter.com/IEEEorg/status/330075988014792706
IEEEorg,2013-05-02 13:44,10,2,"The world's economy affects all jobs, including electrical #engineering . http:// bit.ly/104V7SU via @IEEEInstitute",,@IEEEInstitute,#engineering,"330060134179028992",https://twitter.com/IEEEorg/status/330060134179028992
IEEEorg,2013-05-02 12:47,6,3,"The Nao #robot goes to school to help kids w/autism http:// bit.ly/ZZUsb1 via @IEEESpectrum",,@IEEESpectrum,#robot,"330045849130381314",https://twitter.com/IEEEorg/status/330045849130381314
IEEEorg,2013-05-02 07:25,2,1,"MT @IEEEXplore This newly released eBook provides cutting edge information and tools for mobile ad hoc networking http:// bit.ly/ZAh7ta",,@IEEEXplore,,"329964751448850433",https://twitter.com/IEEEorg/status/329964751448850433
IEEEorg,2013-05-02 06:33,3,2,"MT @vpsison April 30 was Claude E. Shannon's 100th birthday! Lend your support for Shannon's US postal stamp http:// bit.ly/10Ui0j9 @IEEEorg",,@vpsison @IEEEorg,,"329951662548586496",https://twitter.com/IEEEorg/status/329951662548586496
IEEEorg,2013-05-01 18:23,10,7,"The world’s smallest stop-motion film is made w/individual atoms! http:// nbcnews.to/15ZEa4v via @NBCNewsTech #innovation",,@NBCNewsTech,#innovation,"329767961583833088",https://twitter.com/IEEEorg/status/329767961583833088
IEEEorg,2013-05-01 17:18,7,2,"A shape-shifting smartphone can crumple into a ball on command http:// bit.ly/18cC68D @popsci #technology",,@popsci,#technology,"329751603060027393",https://twitter.com/IEEEorg/status/329751603060027393
IEEEorg,2013-05-01 16:23,3,3,"By analyzing cellphone #data , @IBM could make commutes 10% shorter http:// bit.ly/11C5iki via @popsci",,@IBM @popsci,#data,"329737758677561345",https://twitter.com/IEEEorg/status/329737758677561345
IEEEorg,2013-05-01 15:22,14,6,"Biomedical #engineer , Sangeeta Bhatia, used her skills to build a liver from scratch! http:// bit.ly/11C4T19 via @TheScientistLLC",,@TheScientistLLC,#engineer,"329722409487826948",https://twitter.com/IEEEorg/status/329722409487826948
IEEEorg,2013-05-01 14:17,1,2,"#Technology can help and also hurt productivity http:// n.pr/103h1Hb via @npr",,@npr,#Technology,"329706051605774337",https://twitter.com/IEEEorg/status/329706051605774337
IEEEorg,2013-05-01 13:24,2,3,"A new “ #digital detox” summer camp just for grown-ups http:// on.mash.to/103gWDk via @mashable",,@mashable,#digital,"329692889540087809",https://twitter.com/IEEEorg/status/329692889540087809
IEEEorg,2013-04-30 18:33,6,3,"RT @BarryFlanagan Terrifying Robot Snake Will Rescue You Whether You Like It Or Not http:// bit.ly/13IFt3D #singularity #robotics",,@BarryFlanagan,#singularity #robotics,"329408089990250497",https://twitter.com/IEEEorg/status/329408089990250497
IEEEorg,2013-04-30 17:34,4,3,"RT @mathhistory Dutch #engineering at its finest: smart & interactive roads. Love this merger of #art and #science . http:// nyti.ms/17vlGa3",,@mathhistory,#engineering #art #science,"329393241554317312",https://twitter.com/IEEEorg/status/329393241554317312
IEEEorg,2013-04-30 16:42,5,4,"Cheetah cub #robot learns to walk http:// bit.ly/12P1r58 via @IEEESpectrum",,@IEEESpectrum,#robot,"329380155359391747",https://twitter.com/IEEEorg/status/329380155359391747
IEEEorg,2013-04-30 15:48,2,1,"New smart headlights black raindrops out of the driver’s view http:// bit.ly/15WWE5A @popsci #innovation",,@popsci,#innovation,"329366565009113088",https://twitter.com/IEEEorg/status/329366565009113088
IEEEorg,2013-04-30 14:41,5,1,"#Mobile #technology and its amazing impact on our lives http:// zd.net/16hNS27 via @zdnet",,@zdnet,#Mobile #technology,"329349701059104768",https://twitter.com/IEEEorg/status/329349701059104768
IEEEorg,2013-04-30 13:37,9,2,"Researchers in Japan have built a small humanoid #robot that can play baseball http:// bit.ly/12OTHzX via @WiredUK",,@WiredUK,#robot,"329333596953403392",https://twitter.com/IEEEorg/status/329333596953403392
IEEEorg,2013-04-30 12:43,4,1,"Nurses prefer #robot assistants for caregiving http:// bit.ly/ZPP8Xz via @sciencewr",,@sciencewr,#robot,"329320007026753536",https://twitter.com/IEEEorg/status/329320007026753536
IEEEorg,2013-04-30 11:43,7,3,"New nanowire transistors could keep Moore’s Law alive http:// bit.ly/15WV9nZ via @IEEESpectrum #innovation",,@IEEESpectrum,#innovation,"329304953720033280",https://twitter.com/IEEEorg/status/329304953720033280
IEEEorg,2013-04-29 14:17,2,3,"RT @PDandD The Laptop of the 1920s http:// bit.ly/ZKVXcO #engineering",,@PDandD,#engineering,"328981275811651585",https://twitter.com/IEEEorg/status/328981275811651585
IEEEorg,2013-04-29 14:17,1,1,"RT @KetteringIEEE Looking for Interdisciplinary Engineering Design Ideas for our @IEEEorg student branch @KetteringU @FamuFsuIEEE @gtieee",,@KetteringIEEE @IEEEorg @KetteringU @FamuFsuIEEE @gtieee,,"328981275434176512",https://twitter.com/IEEEorg/status/328981275434176512
IEEEorg,2013-04-29 13:12,7,1,"A new device uses fire to charge cellphones http:// bit.ly/10Of1c9 via @popsci #technology",,@popsci,#technology,"328964916033773568",https://twitter.com/IEEEorg/status/328964916033773568
IEEEorg,2013-04-29 12:19,1,2,"A new app shows the creation of famous paintings—from the sketch to the oil http:// nbcnews.to/ZKVgjK via @NBCNewsTech",,@NBCNewsTech,,"328951578855870464",https://twitter.com/IEEEorg/status/328951578855870464
IEEEorg,2013-04-29 11:16,11,2,"The 2 most important words for girls: #engineering & #technology http:// onforb.es/12IKppc via @forbes",,@forbes,#engineering #technology,"328935722004393984",https://twitter.com/IEEEorg/status/328935722004393984
IEEEorg,2013-04-29 10:13,8,1,"High school #robotics competition, FIRST, is getting new controller so they can build faster robots http:// bit.ly/12IJTrb via @IEEESpectrum",,@IEEESpectrum,#robotics,"328919869183635458",https://twitter.com/IEEEorg/status/328919869183635458
IEEEorg,2013-04-29 09:17,3,2,"Irwin Jacobs receives #IEEE Medal of Honor http:// bit.ly/17t2aLm via @IEEESpectrum",,@IEEESpectrum,#IEEE,"328905772757032962",https://twitter.com/IEEEorg/status/328905772757032962
IEEEorg,2013-04-29 08:17,8,1,"Researchers have developed a #robot with a sense of touch http:// nyti.ms/11QgueL via @NYTimes",,@NYTimes,#robot,"328890810101792772",https://twitter.com/IEEEorg/status/328890810101792772
IEEEorg,2013-04-27 06:34,10,2,"This chair assembles itself using polymers that remember its shape! http:// bit.ly/11qjxIQ via @FastCoExist #innovation",,@FastCoExist,#innovation,"328139977508663298",https://twitter.com/IEEEorg/status/328139977508663298
IEEEorg,2013-04-26 18:24,1,1,"RT @IEEESpectrum Marriage by Skype: When advanced telecommunications is the only way to get you to the church on time http:// bit.ly/181zKGO",,@IEEESpectrum,,"327956273167466498",https://twitter.com/IEEEorg/status/327956273167466498
IEEEorg,2013-04-26 17:33,3,2,"Go Badgers! MT @team1306 @HelicalRobotics , @MadisonCollege , @IEEEorg , Isthmus Engineering pic.twitter.com/PjPpdrrijv",,@team1306 @HelicalRobotics @MadisonCollege @IEEEorg,,"327943438760833026",https://twitter.com/IEEEorg/status/327943438760833026
IEEEorg,2013-04-26 16:32,6,2,"W/a new smart-projected interface, any surface can be a touchscreen http:// nbcnews.to/15WchtY via @NBCNewsTech #innovation",,@NBCNewsTech,#innovation,"327928087117451264",https://twitter.com/IEEEorg/status/327928087117451264
IEEEorg,2013-04-26 15:34,4,1,"The UK has no shortage of tech #engineering jobs for the picking http:// bit.ly/ZztZkq via @DailyMirror",,@DailyMirror,#engineering,"327913490557853696",https://twitter.com/IEEEorg/status/327913490557853696
IEEEorg,2013-04-26 14:31,14,2,"The battle to be taken seriously: getting women into top #engineering jobs http:// bit.ly/12t31cK via @guardian",,@guardian,#engineering,"327897634478108672",https://twitter.com/IEEEorg/status/327897634478108672
IEEEorg,2013-04-26 13:28,11,3,"The top-paying jobs in #engineering http:// cnnmon.ie/ZpdUwH via @CNNMoney",,@CNNMoney,#engineering,"327881780571033601",https://twitter.com/IEEEorg/status/327881780571033601
IEEEorg,2013-04-26 12:33,15,7,"New “smart skin” transistors give #robots a sense of touch http:// bit.ly/11pGmMF via @DesignnTrend",,@DesignnTrend,#robots,"327868063657644032",https://twitter.com/IEEEorg/status/327868063657644032
IEEEorg,2013-04-26 07:28,3,1,"MT @WavefrontAC Learn how to capitalize on trends in wireless during FREE online course w/ @CRIM_CA @IEEEorg http:// bit.ly/15Sc9LS",,@WavefrontAC @CRIM_CA @IEEEorg,,"327791180635045888",https://twitter.com/IEEEorg/status/327791180635045888
IEEEorg,2013-04-26 06:33,1,1,"RT Visit @HubbellPowerSys at the @IEEEorg Rural Electric Power Conference in Stone Mountain, GA, April 28-May 1. http:// bit.ly/15Scf6b",,@HubbellPowerSys @IEEEorg,,"327777339062763520",https://twitter.com/IEEEorg/status/327777339062763520
IEEEorg,2013-04-25 18:34,15,3,"Inventor of the #telephone , Alexander Graham Bell, has his voice heard after 128 years! http:// on.mash.to/ZPjB3f via @mashable",,@mashable,#telephone,"327596401011855360",https://twitter.com/IEEEorg/status/327596401011855360
IEEEorg,2013-04-25 17:47,5,1,"Ever wondered what spacecraft #solar panels look like from behind? http:// bit.ly/13xeDvb via @io9",,@io9,#solar,"327584574324502530",https://twitter.com/IEEEorg/status/327584574324502530
IEEEorg,2013-04-25 16:51,2,1,"New mobile app allows for automatic photo-retouching http:// bit.ly/15JBQP5 via @popsci #innovation",,@popsci,#innovation,"327570477541384193",https://twitter.com/IEEEorg/status/327570477541384193
IEEEorg,2013-04-25 15:48,2,2,"Researchers @uofcincy discover a new structure inside nanowires http:// bit.ly/ZKwcrJ via @IEEESpectrum #technology",,@uofcincy @IEEESpectrum,#technology,"327554625697878017",https://twitter.com/IEEEorg/status/327554625697878017
IEEEorg,2013-04-25 14:51,11,1,"IEEE's new Ethernet standards will require lighter, simpler wires in cars. http:// bit.ly/14cuumU via @IEEEInstitute",,@IEEEInstitute,,"327540279953469441",https://twitter.com/IEEEorg/status/327540279953469441
IEEEorg,2013-04-25 13:53,7,2,"#Robot discovers unexplored passages in 2000 year-old tunnel http:// bit.ly/ZKuWoh via @MailOnline",,@MailOnline,#Robot,"327525753895911424",https://twitter.com/IEEEorg/status/327525753895911424
IEEEorg,2013-04-25 07:24,5,2,"RT @IEEEXplore Increase your knowledge & establish credibility in the field of #biometrics w/an IEEE CBP certificate http:// bit.ly/11QB6Re",,@IEEEXplore,#biometrics,"327427783007559681",https://twitter.com/IEEEorg/status/327427783007559681
IEEEorg,2013-04-25 06:34,8,4,"RT @MicrowavesRF What’s the difference between @IEEEorg 802.11ac and 802.11ad? Here's a handy primer: http:// bit.ly/10b4ikj #wireless",,@MicrowavesRF @IEEEorg,#wireless,"327415202708590593",https://twitter.com/IEEEorg/status/327415202708590593
IEEEorg,2013-04-24 18:28,4,2,"A new project could allow you to make your own #DNA http:// bit.ly/12gGdgj via @io9",,@io9,#DNA,"327232504782266368",https://twitter.com/IEEEorg/status/327232504782266368
IEEEorg,2013-04-24 17:23,13,1,"Brain cells might run power plants in the future http:// bit.ly/ZqsvZq via @popsci #technology",,@popsci,#technology,"327216146371719169",https://twitter.com/IEEEorg/status/327216146371719169
IEEEorg,2013-04-24 16:16,4,2,"The bartending #robot that was once a fantasy is now a reality http:// on-msn.com/143KBTL via @MSNNews",,@MSNNews,#robot,"327199283646435329",https://twitter.com/IEEEorg/status/327199283646435329
IEEEorg,2013-04-24 15:23,2,1,". @NASA launches 3 smartphones into #space http:// lat.ms/YPzLtl via @latimes",,@NASA @latimes,#space,"327185945340284928",https://twitter.com/IEEEorg/status/327185945340284928
IEEEorg,2013-04-24 14:17,4,1,"New image-processor allows more camera #phones to take HDR images http:// bit.ly/ZOxlKH via @IEEEInstitute",,@IEEEInstitute,#phones,"327169336500436992",https://twitter.com/IEEEorg/status/327169336500436992
IEEEorg,2013-04-24 13:25,3,1,"A #robot modeled after sea turtles can navigate through tough terrain http:// bit.ly/12gCwY1 via @verge",,@verge,#robot,"327156266940112896",https://twitter.com/IEEEorg/status/327156266940112896
IEEEorg,2013-04-23 18:28,12,7,"MT @amroanrawy @IEEEorg @IEEEAlexSB Volunteers setting up"Interact with Today's World" Banner. pic.twitter.com/XSfWJ4HynT",,@amroanrawy @IEEEorg @IEEEAlexSB,,"326870116937629696",https://twitter.com/IEEEorg/status/326870116937629696
IEEEorg,2013-04-23 17:49,1,1,"MT @RoyAtkinson Call for papers for #IEEE Workshop on #BigData Mining Techniques for Online Sales & Service http:// zite.to/14KjlKB @IEEEorg",,@RoyAtkinson @IEEEorg,#IEEE #BigData,"326860301817479168",https://twitter.com/IEEEorg/status/326860301817479168
IEEEorg,2013-04-23 16:52,2,1,"PR2 #robot learns to pick up and place objects http:// bit.ly/Y1wrA8 via @IEEESpectrum",,@IEEESpectrum,#robot,"326845956861607936",https://twitter.com/IEEEorg/status/326845956861607936
